id|Perfume|Brand|Country|Gender|Rating Value|Rating Count|Year|Top|Middle|Base|Perfumer1|Perfumer2|mainaccord1|mainaccord2|mainaccord3|mainaccord4|mainaccord5
47728|khashab al-oud bois de oud|Abdul Samad Al Qurashi|unknown|unisex|4,42|159|0|Aromatic Notes and Musk|Sandalwood and Leather|Agarwood (Oud), Amber and Patchouli|unknown|unknown|oud|unknown|unknown|unknown|unknown
7096|clean-ultimate|clean|USA|unisex|3,83|339|2004|bergamot, lemon, lime|lavender, jasmine, lily-of-the-valley, tuberose, white rose|musk, neroli|unknown|unknown|citrus|white floral|musky|lavender|aromatic
80271|so love|La Rive|unknown|women|4,33|3|0|Cucumber, Magnolia and Grapefruit|Apple, Violet, Tuberose, Rose and Lily-of-the-Valley|White Amber, Sandalwood and Musk|unknown|unknown|floral|fruity|green|fresh|aquatic
11314|alcools|jardins-d-ecrivains|France|unisex|3,95|39|2018|birch, artemisia|tonka bean, lilac|styrax, benzoin|anais biguine|unknown|amber|leather|vanilla|smoky|warm spicy
12529|dose-de-humor|natura|Brazil|women|3,99|104|2020|champagne, lemongrass, pear, pink grapefruit|raspberry, rose, lily-of-the-valley|patchouli, sweet notes, vanilla|nicolas beaulieu|verônica kato|sweet|fruity|citrus|rose|patchouli
60347|my party up|In The Box|unknown|men|3,94|17|2021|Passionfruit, Lime, Ginger and Pepper|Gin, Vodka, Mint and Spices|Amber, Leather and Woodsy Notes|unknown|unknown|aromatic|tropical|woody|warm spicy|fruity
53416|blue cedar & cypress|Cremo|unknown|men|3,97|305|2017|Lemon Leaf|Cypress|Cedar|unknown|unknown|woody|aromatic|fresh spicy|unknown|unknown
4646|midnight-oud|juliette-has-a-gun|France|women|3,74|1621|2009|damask rose, saffron, papyrus, bergamot|agarwood (oud), moroccan rose, castoreum, geranium|patchouli, musk, amber, sandalwood|unknown|unknown|rose|oud|warm spicy|woody|leather
87863|x twist narcissus|Clive Christian|unknown|unisex|4,47|17|2016|Apricot|Egyptian Jasmine, Narcissus and Lily-of-the-Valley|Woodsy Notes and Cashmere Wood|Angela Stavrevska|unknown|white floral|woody|yellow floral|green|fresh
88469|vetiver pour moi charme essência|Charme Essencia|unknown|unisex|4,22|9|2015|Bergamot and Lemon|Vetiver and Geranium|Vetiver|Fabiano JS|unknown|aromatic|woody|earthy|fresh spicy|citrus
54998|glize|Arabian Wind|unknown|unisex|3,45|62|2022|Saffron and Mandarin Orange|Mineral notes, Violet, Akigalawood and Osmanthus|Woody Notes, Leather and Vetiver|unknown|unknown|mineral|woody|warm spicy|leather|violet
8787|dance-moonlight|shakira|USA|women|3,88|42|2019|pink pepper, lotus, pear|iris, gardenia, orchid|vanilla, sandalwood, tonka bean|unknown|unknown|vanilla|powdery|iris|white floral|floral
22532|khair-pistachio|paris-corner|UAE|unisex|4,38|361|2023|pistachio, ice cream, bergamot, hazelnut, cardamom, rum|pear, raspberry, white peach, peony, jasmine, geranium|whipped cream, marshmallow, cotton candy, tonka bean, cedarwood|unknown|unknown|sweet|vanilla|woody|nutty|powdery
7992|bem-me-quer-com-magia|jequiti|Brazil|women|3,85|187|2012|plum, fruity notes, cherry, raspberry|black orchid, iris, freesia|vanilla, amber, musk|paulo de moraes|unknown|fruity|sweet|cherry|vanilla|powdery
49210|santal's kiss|Alexandria Fragrances|unknown|unisex|4,38|66|2017|unknown|unknown|unknown|Hany Hafez|unknown|woody|powdery|warm spicy|leather|violet
68665|be in love|The Dua Brand|unknown|women|3,43|7|2021|unknown|unknown|unknown|unknown|unknown|white floral|sweet|vanilla|musky|powdery
46655|feel superz.|Superz|unknown|unisex|3,69|39|2021|unknown|unknown|unknown|Hüseyin Erdoğmuş|unknown|powdery|musky|iris|violet|unknown
51962|boitown by boitown 冰希黎幻彩鎏金香水 boitown 冰希黎|Boitown bing xi li|unknown|women|0|0|2018|Geranium and Citruses|White Lotus, Rose and Lily of the Valley|Vanilla, Sandalwood and Ambroxan|Alexandre Freile|Olivier Cresp|vanilla|fresh spicy|rose|aromatic|powdery
60969|xx artisan teal|John Varvatos|unknown|men|4,1|264|2022|Lemon and Rosemary|Water Lily and Pink Pepper|Sea Salt, Musk and Driftwood|unknown|unknown|musky|salty|woody|marine|citrus
76021|vaiana dea|Profumi del Forte|unknown|women|4,17|59|2013|Milk, Aldehydes, Coconut, Violet Leaf, Peach and Bergamot|Tuberose, Ylang-Ylang, Lily, Cacao Pod, Honey, Orchid, Jasmine and White Rose|Benzoin, Sandalwood, White Musk, Vanilla, Vetiver and Oakmoss|Arturetto Landi|unknown|white floral|sweet|tuberose|woody|lactonic
54701|tuberosa nera|Angelo Caroli|unknown|unisex|3,79|34|2016|Tuberose and Citruses|Gardenia, Violet and Lily-of-the-Valley|Jacaranda and Oak|unknown|unknown|white floral|tuberose|floral|violet|woody
53349|la fille de l'air courrèges|Courreges|unknown|women|4,02|106|2015|Petitgrain and Calabrian bergamot|Orange Blossom, Neroli, Ozonic notes, Jasmine and Cascalone|Musk, Neoprene and Atlas Cedar|Fabrice Pellegrin|unknown|white floral|citrus|aromatic|fresh spicy|ozonic
66476|sandara|Phlur|unknown|unisex|3,79|145|2018|unknown|unknown|unknown|Gino Percontino|unknown|woody|ozonic|fresh spicy|mossy|warm spicy
42903|līnija vīriešiem (линия для мужчин)|Dzintars|unknown|men|4,75|4|1991|Green Accord, Fern, Orange, Mandarin Orange, Lemon, Bergamot, Petitgrain and Orange Blossom|Neroli, Mint, Lavender, Ylang Ylang, Coriander, Vanilla, Carnation, Vetiver and Patchouli|Sandalwood, Oakmoss, Balsam Fir, Canadian Fir, Virginian Cedar and Musk|Ilya Gerchikov|Sabina Schwimmer|aromatic|citrus|woody|fresh spicy|green
52436|calypso rose|Calypso Christiane Celle|unknown|women|3,95|19|2001|unknown|unknown|unknown|unknown|unknown|rose|floral|iris|warm spicy|unknown
84395|sweet on the outside fine'ry.|Fine ry|unknown|women|4,09|342|2023|unknown|unknown|unknown|unknown|unknown|vanilla|smoky|sweet|aromatic|woody
52471|candie's luscious candie's|Candie s|unknown|women|3,54|26|2012|Red Currant and Blood Grapefruit|Wild Rose and Osmanthus|Vanilla Sugar and Amber|unknown|unknown|fruity|citrus|vanilla|soft spicy|amber
22289|leather-oud|cremo|USA|men|4,36|72|2017|saffron, bitter orange|leather, smoke, incense|agarwood (oud)|unknown|unknown|smoky|leather|oud|warm spicy|amber
89647|day for women no. 3|Bic|unknown|women|4,0|2|0|unknown|unknown|unknown|unknown|unknown|fruity|floral|sweet|green|unknown
40854|tous man intense|Tous|unknown|men|4,03|317|2013|Sage, Neroli and Petitgrain|Lavender, Sage and Tunisian Orange Blossom|Musk, Tonka Bean, Moss and Amber|Alienor Massenet|Pierre Wargnye|aromatic|white floral|citrus|musky|lavender
8290|my-delicate|la-rive|Poland|women|3,86|103|2019|tangerine, bergamot|jasmine, rose, peach, black currant leaf|benzoin, citron, patchouli, white musk, sandalwood|unknown|unknown|citrus|fruity|white floral|rose|warm spicy
82601|nuova passione|Guy Bouchara|unknown|women|0|0|0|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown
13290|angel-sunessence-edition-bleu-lagon|mugler|France|women|4,01|345|2010|carambola (star fruit)|water notes, ginger, floral notes|patchouli, vanille, resin|aure?lien guichard|unknown|fruity|warm spicy|patchouli|fresh|aquatic
41429|rouge de revlon|Revlon|unknown|women|4,02|57|2000|Ylang-Ylang and Bergamot|Gardenia, Red Peony, Violet, Rose and Lily-of-the-Valley|Pink Pepper, Sandalwood, Cedar and Peach|Judith Cross|unknown|woody|floral|white floral|yellow floral|powdery
63058|curve kicks for men|Liz Claiborne|unknown|men|3,37|57|2006|Mint, Bergamot, Caraway, Ginger, Anise and Mandarin Orange|Cedar, Labdanum, Cardamom and Lavender|Musk, Cashmere Wood, Sandalwood, Vetiver, Amber, Patchouli and Oakmoss|unknown|unknown|woody|aromatic|fresh spicy|musky|citrus
4010|moment-de-bonheur-l-eau|yves-rocher|France|women|3,71|883|2014|apple|rose|virginia cedar|annick menardo|unknown|fruity|fresh|rose|green|woody
45902|simply for him|Mexx|unknown|men|3,86|14|2022|Apple, Grapefruit and Mint|Ginger, Sage and Geranium|Musk, Cedarwood and Patchouli|unknown|unknown|musky|green|aromatic|fruity|fresh spicy
52938|sweet candy raffaello|Christine Lavoisier Parfums|unknown|women|3,3|105|0|unknown|unknown|unknown|unknown|unknown|sweet|coconut|vanilla|almond|nutty
12080|korloff-in-white|korloff-paris|France|men|3,97|125|2010|violet leaf, bergamot, cardamom|clary sage, lavender, african orange flower|cashmeran, virginia cedar, musk, tonka bean|unknown|unknown|aromatic|citrus|woody|ozonic|musky
81905|ruby spark|Jacques Battini|unknown|women|2,0|3|2012|Raspberry, Apricot, Peach and Bergamot|Rose, Jasmine and Woody Notes|Amber and Musk|unknown|unknown|fruity|rose|sweet|white floral|powdery
39639|babycat|Yves Saint Laurent|unknown|unisex|4,3|1878|2022|Black and Pink Pepper, Black Pepper, elemi and Pink Pepper|Olibanum and Saffron|Bourbon Vanilla, Suede and Cedar|Dominique Ropion|unknown|vanilla|fresh spicy|warm spicy|leather|amber
83709|african soliflore rose|Frazer Parfum|unknown|women|5,0|1|0|unknown|unknown|unknown|Tammy Frazer|unknown|rose|honey|amber|floral|sweet
50047|musk mutasallik|Arabian Oud|unknown|unisex|4,56|16|0|White Musk|Turkish Rose|Wild Rose|unknown|unknown|rose|musky|powdery|floral|unknown
32129|white moss & snowdrop cologne limited edition|Jo Malone London|unknown|unisex|4,06|47|2022|Petitgrain and Clementine|Snowdrops and Neroli|Moss, Amber and Tonka Bean|unknown|unknown|citrus|floral|mossy|fresh|green
48877|skyros silver|Alain Daniel|unknown|men|0|0|0|Sea Notes|Floral Notes|Vetiver, Patchouli, Amber and Vanilla|unknown|unknown|woody|aromatic|marine|vanilla|patchouli
69089|intense eau homme|The Dua Brand|unknown|men|0|0|2021|unknown|unknown|unknown|unknown|unknown|citrus|iris|aromatic|powdery|woody
69424|sweet exclusivity|The Dua Brand|unknown|men|5,0|1|2022|unknown|unknown|unknown|unknown|unknown|aromatic|woody|sweet|citrus|fresh spicy
27481|pur lilas|Cartier|unknown|women|3,77|13|2024|unknown|unknown|unknown|Mathilde Laurent|unknown|floral|fresh|green|rose|unknown
48049|imperial desire|Abdul Karim Al Faransi|unknown|unisex|4,4|10|2016|Taif Rose, Ylang-Ylang and Fruity Notes|Orris Root, Powdery Notes, Violet and Lily-of-the-Valley|Musk, Vanilla, Amber and Cedar|Anthony Abdul Karim Marmin|unknown|powdery|musky|woody|iris|white floral
49169|medalist|Alexandria Fragrances|unknown|unisex|4,25|8|2019|unknown|unknown|unknown|unknown|unknown|aromatic|citrus|vanilla|woody|fresh spicy
21455|johan-b-rich|johan-b|France|women|4,3|30|0|black currant, grapefruit, bergamot|red berries, plum, rose, cherry|vanilla, musk, cedar|unknown|unknown|fruity|citrus|sweet|vanilla|woody
30005|holly woud & vine a wing & a prayer perfumes|A Wing A Prayer Perfumes|unknown|unisex|4,5|2|2013|Bitter Orange, Mimosa and Tomato Leaf|Violet Leaf, Jasmine Sambac and Neroli|Galbanum, Agarwood (Oud) and Fir|Jane Cate|unknown|citrus|green|aromatic|fresh spicy|fresh
67018|rebellion|Reyane Tradition|unknown|men|3,67|6|2001|Star Anise, Mandarin Orange, Bergamot, Ginger and Basil|Rose, Orris Root, Coriander, Pink Pepper and Cinnamon|Amber, Musk, Sandalwood, Cedar, Cypress, Vetiver and Oakmoss|unknown|unknown|amber|soft spicy|citrus|woody|powdery
18174|affecting-mind|m-int|Italy|unisex|4,15|106|2016|cardamom, sesame, ginger|hazelnut, vetiver, cedar|amber, musk, suede|elise benat|unknown|woody|aromatic|nutty|warm spicy|earthy
16702|l-homme-ideal-cool|guerlain|France|men|4,11|1118|2019|mint, bergamot, orange, anise|almond, water notes, neroli|vetiver, ambroxan, patchouli|thierry wasser|unknown|green|aromatic|citrus|fresh spicy|almond
19309|musc-ravageur|frederic-malle|France|unisex|4,2|7368|2000|lavender, tangerine, bergamot|cinnamon, cloves|musk, vanilla, tonka bean, amber, sandalwood, guaiac wood, cedar|maurice roucel|unknown|warm spicy|vanilla|powdery|musky|cinnamon
45769|tiare coconut|Lucy B|unknown|women|4,07|67|0|Tiare Flower and Coconut|Magnolia and Champaca|Vanilla and Amber|unknown|unknown|floral|vanilla|sweet|white floral|amber
54443|simply bergamot alt. fragrances|ALT Fragrances|unknown|unisex|5,0|2|0|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown
73675|ambre rayonner|Soivohle|unknown|unisex|2,88|8|2013|Mango, Lemon and Bergamot|Rose, Lime (Linden) Blossom, Spicy Notes and Violet|Amber, Woody Notes and Musk|unknown|unknown|tropical|citrus|sweet|fruity|rose
12914|blue-cool-seduction-for-men|antonio-banderas|USA|men|4|94|2011|water notes, amalfi lemon, mint|pepper, geranium|oak moss, virginia cedar|unknown|unknown|aquatic|aromatic|citrus|fresh spicy|fresh
74563|700|ScentBar|unknown|unisex|3,75|4|2016|Green Apple, Black Currant, Pink Pepper, Grapefruit, Lemon and Mandarin Orange|Pear, Pineapple, Damask Rose and Jasmine Sambac|Birch, Musk, Patchouli, Oakmoss, Ambergris and Bourbon Vanilla|unknown|unknown|fruity|musky|woody|leather|soft spicy
70267|lilium charm|Yves de Sistelle|unknown|women|0|0|0|Bergamot and Grapefruit|Rose, Peach and Magnolia|Musk and Sandalwood|unknown|unknown|citrus|floral|powdery|woody|rose
41284|white rose natural|Shiseido|unknown|women|4,3|47|1954|unknown|unknown|unknown|unknown|unknown|rose|musky|floral|yellow floral|powdery
73939|lady gogo|Smell Bent|unknown|unisex|3,8|20|2012|unknown|unknown|unknown|Brent Leonesio|unknown|white floral|fresh spicy|warm spicy|woody|citrus
75050|lavanda ambrata|Santa Maria Novella|unknown|unisex|4,31|29|0|unknown|unknown|unknown|unknown|unknown|lavender|amber|aromatic|fresh spicy|unknown
33682|lily savon|Lush|unknown|unisex|4,0|2|2007|unknown|unknown|unknown|unknown|unknown|white floral|yellow floral|citrus|floral|fresh
42050|miro soleil|Miro|unknown|women|3,93|29|2008|Palisander Rosewood, Bergamot and Black Currant|African Orange Flower, Ylang-Ylang, Heliotrope and Raspberry|Vanille, Sandalwood and Musk|unknown|unknown|woody|powdery|sweet|vanilla|fruity
43610|classic acqua|Banana Republic|unknown|women|3,94|17|2021|Sea water, Grapefruit and Pink Pepper|Lavender, Clary Sage and Orange Blossom|Cedar and Guaiac Wood|unknown|unknown|woody|aromatic|lavender|marine|citrus
3320|east-coast-club-woman|tom-tailor|Germany|women|3,67|58|2013|lemon|peach, raspberry, plum, rose, lily-of-the-valley, tuberose, jasmine|vanila, amber, cedar|unknown|unknown|fruity|sweet|vanilla|white floral|rose
89822|ecstasy|Be Layered|unknown|unisex|3,0|13|2019|unknown|unknown|unknown|unknown|unknown|smoky|powdery|oud|musky|vanilla
76306|pure grace pop of sun|Philosophy|unknown|unisex|3,4|5|2022|unknown|unknown|unknown|unknown|unknown|citrus|vanilla|sweet|fruity|floral
83650|tres chic|Frederic M|unknown|men|4,0|1|0|unknown|unknown|unknown|Frederic Munoz|unknown|warm spicy|amber|musky|woody|mossy
55011|kawkab al sharq|Arabiyat|unknown|unisex|3,75|4|0|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown
9130|the-icon-eau-de-parfum|antonio-banderas|USA|men|3,89|435|2022|grapefruit, black pepper, juniper|lavender, suede, cypress|benzoin, patchouli, labdanum, vetiver|unknown|unknown|fresh spicy|aromatic|woody|amber|lavender
2443|little-kiss|salvador-dali|Spain|women|3,62|231|2008|rose hip, red currant, black currant, marigold|peony, tea rose, peach, cyclamen|musk, sandalwood, patchouli|guillaume flavigny|unknown|rose|floral|fruity|fresh|sweet
1071|accra|gallivant|UK|unisex|3,48|54|2023|chili pepper, cognac, eucalyptus, carrot seeds, papaya, davana, mango, passionfruit|tobacco, saffron, cacao, coffee co2, styrax|leather, patchouli, cedarwood, liatrix, vinyl, musk|stephanie bakouche|unknown|warm spicy|woody|leather|tobacco|sweet
31253|les absolus d'orient santal royal|Guerlain|unknown|unisex|4,22|3151|2014|Jasmine and Neroli|Rose, Cinnamon and Peach|Agarwood (Oud), Sandalwood, Leather, Amber and Musk|Thierry Wasser|unknown|oud|rose|woody|leather|warm spicy
48131|away woman abercrombie & fitch|Abercrombie Fitch|unknown|women|3,71|171|2021|Red Currant, Pear and Mandarin Orange|Freesia, Jasmine and Lily-of-the-Valley|Praline, Amber and Sandalwood|unknown|unknown|fruity|sweet|fresh|white floral|floral
6348|sisterland-green-jasmine|benetton|Italy|women|3,8|264|2021|tangerine, pear|jasmine, orange blossom|vanilla, musk|unknown|unknown|white floral|citrus|sweet|vanilla|fruity
35239|magia da floresta|Natura|unknown|unisex|4,23|365|2018|Damask Plum, Green Notes, Pink Pepper and Lotus|Priprioca, Jasmine, Peony and Freesia|Copaiba balm, Tonka Bean, Cedar and Vetiver|unknown|unknown|aromatic|woody|floral|earthy|balsamic
86185|payprus|Edenbridge|unknown|unisex|0|0|2019|Bergamot and Grapefruit|Black Rose and Orange Blossom|Agarwood (Oud), Amber and Papyrus|Alanna Naps|Chris Rowe|citrus|amber|woody|white floral|rose
47920|slovenian wine|Acidica Perfumes|unknown|unisex|4,0|6|2018|unknown|unknown|unknown|Elena Markova|unknown|fruity|woody|sweet|aromatic|green
11498|l-ange-noir|givenchy|France|women|3,96|1196|2016|almond, pink pepper, bergamot|white iris, sesame|tonka bean, ambrette (musk mallow), amber|unknown|unknown|iris|almond|amber|sweet|powdery
8816|jlust|jennifer-lopez|USA|women|3,88|143|2015|strawberry, apple blossom, mandarin orange|white peach, vanilla orchid, jasmine sambac|tonka bean, tolu balsam, musk|unknown|unknown|sweet|fruity|floral|powdery|amber
57009|oud exquisite|Elegantes|unknown|men|4,0|1|2017|unknown|unknown|unknown|Julien Rasquinet|unknown|woody|leather|earthy|smoky|amber
18343|teeb|blend-oud|Italy|men|4,16|32|0|green apple, mint, lavender|geranium, cloves, clary sage|pine needles, vetiver, moss, patchouli|unknown|unknown|aromatic|green|fresh spicy|woody|lavender
73147|i miss violet|The Different Company|unknown|unisex|3,99|162|2015|Violet Leaf, Champaca, Mandarin Orange, Ambrette (Musk Mallow), Basil and Nutmeg|Violet, Iris, Mimosa, Osmanthus and Cyclamen|Leather, Musk, Mahogany, Vanilla and Ambergris|Bertrand Duchaufour|unknown|powdery|floral|violet|iris|ozonic
51145|baldinini de nuit|Baldinini|unknown|women|3,85|20|2008|Pink Hyacinth, Chinese Litchi and Pink Pepper|Freesia and Jasmine|Brazilian Rosewood, Musk and Sandalwood|unknown|unknown|floral|woody|musky|green|fresh spicy
2087|purple-ruby|pascal-morabito|France|women|3,59|159|2012|big strawberry, raspberry, apple|peony, orange blossom, gardenia|vanilla, caramel, musk|corinne cachen|unknown|sweet|fruity|vanilla|caramel|powdery
38408|bombshell eau de parfum victoria's secret|Victoria s Secret|unknown|women|3,86|106|2016|Citruses and Passionfruit|Vanilla Orchid and Peony|Pine Tree|unknown|unknown|fresh|floral|citrus|sweet|tropical
1365|b-b|v-canto|Italy|unisex|3,52|44|2022|lemon, bitter orange, bergamot, bulgarian rose|cumin, lavender, ylang-ylang, pepper, lotus|myrrh, oakmoss, musk, sandalwood, birch|paolo terenzi|unknown|citrus|fresh spicy|aromatic|woody|floral
37023|buzz entertainment bottled|Roja Dove|unknown|women|3,36|22|2010|Bergamot and Citruses|Jasmine and Ylang-Ylang|Vanille and Sandalwood|Roja Dove|unknown|white floral|woody|yellow floral|vanilla|citrus
66650|boreal|Pineward Perfumes|unknown|unisex|4,11|99|2020|unknown|unknown|unknown|Nicholas Nilsson|unknown|woody|aromatic|green|conifer|fresh spicy
82467|aristocratic oud|Hamidi|unknown|unisex|0|0|2023|Saffron and Rose|Resin and Tonka|Vanilla, Woody Notes, Patchouli, Leather and Cedar|unknown|unknown|woody|vanilla|amber|warm spicy|balsamic
8590|sergio-nero-pour-homme|sergio-nero|Russia|men|3,87|68|2003|ginger, tobacco leaf, cumin, basil, sage, coriander, cardamom, celery|black pepper, cloves, spicy notes, clary sage|olibanum, honey, amber, musk|unknown|unknown|warm spicy|aromatic|fresh spicy|amber|soft spicy
30218|konvict homme|Akon|unknown|men|2,4|5|2010|unknown|unknown|unknown|unknown|unknown|woody|citrus|powdery|aromatic|warm spicy
46789|anka|Vertus|unknown|unisex|4,0|24|2024|Saffron, Grapefruit and Peach|Clove, Cistus Incanus, Nutmeg and Carrot Seeds|Amber, Sandalwood, Fir and Oakmoss|unknown|unknown|warm spicy|woody|citrus|fresh spicy|powdery
83710|african soliflore ylang ylang|Frazer Parfum|unknown|unisex|0|0|0|unknown|unknown|unknown|Tammy Frazer|unknown|citrus|green|yellow floral|warm spicy|fresh
81834|eden island|Jacques Battini|unknown|women|4,0|1|2019|Pear, Plum, White Peach, Green Apple, Rhubarb and Pineapple|Water Notes and Lily-of-the-Valley|Vanilla, Sandalwood and White Musk|unknown|unknown|fruity|sweet|aquatic|fresh|green
36589|al maqam|Rasasi|unknown|unisex|4,67|3|0|Agarwood (Oud) and Floral Notes|Woody Notes and Amber|Agarwood (Oud), Musk, Sandalwood and Vanilla|unknown|unknown|oud|woody|powdery|amber|floral
25087|indulgence apple & honeysuckle|Avon|unknown|women|3,75|4|2019|unknown|unknown|unknown|unknown|unknown|fruity|white floral|fresh|green|yellow floral
56041|let's toys|Delikad|unknown|men|0|0|2019|Sicilian Lemon, Bergamot and Cardamom|Jasmine, Lily and Nutmeg|Sandalwood, Moss and Amber|unknown|unknown|white floral|citrus|fresh spicy|woody|warm spicy
64795|ahubbak maut|Nabeel|unknown|unisex|3,33|3|0|Lemon, Anise and Cloves|Cedar and Patchouli|Sandalwood, Vetiver, White Musk and Oakmoss|unknown|unknown|woody|earthy|aromatic|powdery|warm spicy
279|inspire|ellen-tracy|USA|women|3,25|85|2001|honeysuckle, cyclamen, jasmine, gardenia, peony, carnation, violet|lily-of-the-valley, lemon, bergamot, melon|musk, sandalwood|carlos viñals|pierre negrin|white floral|floral|fresh|citrus|powdery
87358|biyé|Coyotl|unknown|unisex|5,0|1|2023|Lemon Balm, Lime, Sorbet, Clementine, Lemon Blossom and Water Lily|Nard, Narcissus, Mexican chocolate, Mint, Marzipan, Strawberry, Cookie and Coffee|Rosemary, Tobacco, Suede and Smoke|Aneberg Prz Lui|unknown|sweet|citrus|aromatic|fresh spicy|green
2494|oud-intense|comptoir-sud-pacifique|France|unisex|3,62|29|2009|cassis, amalfi lemon|rose, patchouli|virginia cedar, pine tree, amber, musk|unknown|unknown|woody|aromatic|rose|patchouli|green
13952|layla|xerjoff|Italy|unisex|4,03|66|2023|nutmeg, cloves|singapore patchouli, ylang-ylang, atlas cedar|madagascar vanilla, musk, amber|unknown|unknown|vanilla|powdery|fresh spicy|musky|woody
62551|aqua millefolia|Le Couvent Maison de Parfum|unknown|unisex|4,03|108|2020|Citron and Mint|Verbena|Guaiac Wood|Jean-Claude Ellena|unknown|citrus|aromatic|green|unknown|unknown
54167|catch you back|Al Ambra|unknown|unisex|0|0|0|Mineral notes, Akigalawood, Saffron and Suede|Italian Mandarin, Violet Leaves and Immortelle|Osmanthus|unknown|unknown|warm spicy|leather|citrus|mineral|fruity
54017|aristocrat coastal|Ajmal|unknown|men|5,0|4|2024|Black Pepper, Grapefruit and Olibanum|Jasmine and Basil|Patchouli, Vetiver and Amber|unknown|unknown|fresh spicy|amber|aromatic|woody|warm spicy
46355|wassail|Poesie|unknown|unisex|5,0|1|2018|unknown|unknown|unknown|Joelle Nealy|unknown|warm spicy|cinnamon|citrus|fresh spicy|fruity
88268|inspire|Christina Aguilera|unknown|women|3,57|543|2008|Mango, Freesia and Lemon|Tuberose, Gardenia and Rose|Valencia Orange Flower, Musk and Sandalwood|Will Andrews|unknown|white floral|tuberose|tropical|floral|fruity
82211|pavor nocturnus ikiryō|Ikiryo|unknown|women|4,2|5|2018|unknown|unknown|unknown|Vincent of Dreamhouse|unknown|amber|white floral|oud|musky|cherry
74779|al walan|Sarahs Creations|unknown|women|5,0|1|0|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown
54503|urban safari woman|Alviero Martini|unknown|women|4,0|12|2010|Bergamot and Rose|Lily, Violet, Jasmine and Ylang-Ylang|Sandalwood, oak moss, Vanille, Musk and Amber|unknown|unknown|woody|powdery|white floral|mossy|earthy
63069|lucky number 6|Liz Claiborne|unknown|women|3,77|416|2006|Lotus, Tyger Lily and Peony|Tea, Litchi and Jasmine|Cashmere Wood, Musk, Shiso and Amber|unknown|unknown|floral|musky|white floral|amber|woody
53428|corazón de luna|Cristian Brinck|unknown|unisex|0|0|2021|Grapes, Neroli and Apple|Cashmere Wood, Olibanum, Geranium and Jasmine|Cashmere Wood, Olibanum, Vanilla, Musk and Oakmoss|unknown|unknown|woody|amber|fruity|balsamic|fresh spicy
14772|fuxia|tezenis|Italy|women|4,05|42|0|grapefruit, tea, ambrette (musk mallow)|lavender, white pepper, jasmine|brazilian rosewood, musk, amber|unknown|unknown|fresh spicy|citrus|lavender|white floral|aromatic
61000|flower season provence jean-pierre sand|Jean Pierre Sand|unknown|women|4,5|2|0|Grapefruit|Apple Blossom and Rose|White Musk|unknown|unknown|musky|citrus|floral|powdery|rose
65597|99|Olive Perfumes|unknown|unisex|0|0|2017|Bergamot|Rose, Jasmine, Candied Fruits and Amber|Vetiver, Sandalwood, Cedar and Vanilla|Faizal C.P|unknown|woody|powdery|aromatic|sweet|citrus
89708|betty barclay in love|Betty Barclay|unknown|women|3,79|56|2007|Black Currant, White Peach and Pink Grapefruit|Heliotrope, Honeysuckle and Freesia|Sandalwood, Amber and Musk|unknown|unknown|fruity|powdery|woody|floral|citrus
39140|amphorae 56|Xerjoff|unknown|unisex|2,3|10|2022|Birch and Brazilian Orange|Madagascar Vanilla, Incense and Singapore Patchouli|Cypriol Oil or Nagarmotha and Musk|unknown|unknown|smoky|citrus|leather|woody|vanilla
55159|vanilla craves spring|Arcana Craves|unknown|women|4,67|3|2016|unknown|unknown|unknown|unknown|unknown|white floral|vanilla|green|aromatic|balsamic
5174|zara-women-eau-de-parfum|zara|Spain|women|3,76|49|2014|mandarin orange|rose, peony|vanilla|unknown|unknown|rose|floral|citrus|vanilla|fresh
61995|epices l.t. piver|L T Piver|unknown|men|4,31|93|0|Nutmeg, Cardamom, Pink Pepper, Bergamot, Lavender and Californian Lemon|Laurels, Cinnamon, Patchouli and African Geranium|Cedar, Haitian Vetiver, Sandalwood, Castoreum, Amber, Labdanum and Musk|unknown|unknown|fresh spicy|woody|aromatic|warm spicy|powdery
16131|eau-de-cristobal|balenciaga|Spain|women|4,09|82|2003|black currant, mandarin orange, bergamot|peony, freesia, ylang-ylang, jasmine|tonka bean, vanilla, amber, sandalwood|christophe raynaud|unknown|floral|vanilla|citrus|amber|fruity
80081|vanilla rum cake|Land of Aahs|unknown|unisex|0|0|2016|unknown|unknown|unknown|Brandi Hasse|unknown|fresh|vanilla|rum|ozonic|powdery
62256|cumaru raiz l’occitane au brésil|L Occitane Au Bresil|unknown|men|3,76|17|2017|Saffron|Ginger|Amber, Cedar and Tonka Bean|unknown|unknown|warm spicy|amber|metallic|leather|woody
65633|sakura|Olympic Orchids Artisan Perfumes|unknown|unisex|3,61|120|2014|unknown|unknown|unknown|unknown|unknown|floral|musky|fresh|powdery|fruity
26110|boardwalk taffy bath & body works|Bath Body Works|unknown|women|4,37|49|2021|unknown|unknown|unknown|unknown|unknown|sweet|vanilla|fruity|fresh|sour
